use_other,textualizer,encoder,source,target,setting,balanced_accuracy,family
False,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.2749887236634224,sequential
False,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.7646771771771772,sequential
False,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.44825018615040957,sequential
False,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.5386673822416794,sequential
False,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.6209395650910378,sequential
False,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.473350361856109,sequential
False,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.7669603338278037,sequential
False,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.9658456843940716,sequential
False,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.684078331204768,sequential
False,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.9831223628691984,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.4857811834823329,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.23432613551749815,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.15589372505035154,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.4937116464290377,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.34911692858355864,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.4016266266266266,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.6679976750944493,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.5212217965091529,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.6699369047762622,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.8375573961057832,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.7803320561941253,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.9031716950604358,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.605236270753512,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.515945112222104,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.3534580363496026,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.6844153936545241,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.39215686274509803,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.42004554755558776,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.3145698924731183,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.3077383025658888,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.6219439318836909,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.6686936936936936,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.7786504895700298,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.9831223628691984,sequential
False,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.8009845650098104,summarized
False,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.5942252989666783,summarized
False,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.8529234478601567,summarized
False,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.571276296376698,summarized
False,CivitareseTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7158550255324448,summarized
False,CivitareseTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.6373548705445258,summarized
False,CivitareseTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9199660543764474,summarized
False,CivitareseTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.8371331314102397,summarized
False,CivitareseTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7424959521733717,summarized
False,CivitareseTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.6233542319749217,summarized
False,CivitareseTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.6959685606421115,summarized
False,CivitareseTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.5977449336887087,summarized
False,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7411622451945032,summarized
False,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.6149033437826541,summarized
False,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.6364447511183021,summarized
False,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.6881575350450854,summarized
False,CompoundTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.8256040602814796,summarized
False,CompoundTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.6139629049111808,summarized
False,CompoundTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9578733225468735,summarized
False,CompoundTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.7456057463085575,summarized
False,CompoundTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7327469174243367,summarized
False,CompoundTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.6109993614303959,summarized
False,CompoundTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9578733225468735,summarized
False,CompoundTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.7727972952872552,summarized
False,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7580541370863951,summarized
False,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.5567572274468826,summarized
False,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.8745399892135403,summarized
False,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.5161355130230632,summarized
False,DhekaneTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7756233743260391,summarized
False,DhekaneTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.6690155869035179,summarized
False,DhekaneTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9081445702864758,summarized
False,DhekaneTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.7619184158340785,summarized
False,DhekaneTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7897708668395905,summarized
False,DhekaneTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.49346336932543833,summarized
False,DhekaneTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.8150161796897306,summarized
False,DhekaneTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.7095042833998657,summarized
False,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7772449869224064,summarized
False,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.6081925577615233,summarized
False,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.8745399892135403,summarized
False,TDOSTPlainBasic,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.8527924080132915,summarized
False,TDOSTPlainBasic,TfidfVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7944264541038735,summarized
False,TDOSTPlainBasic,TfidfVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.583377597817253,summarized
False,TDOSTPlainBasic,TfidfVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.8184821230290917,summarized
False,TDOSTPlainBasic,TfidfVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.8694058085624351,summarized
False,TDOSTPlainBasic,Word2VecVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7313312160086353,summarized
False,TDOSTPlainBasic,Word2VecVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.6082672994310925,summarized
False,TDOSTPlainBasic,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9935876082611593,summarized
False,TDOSTPlainBasic,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.8130089354988953,summarized
False,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.799034749034749,summarized
False,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.6060337571113433,summarized
False,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.8507304654040163,summarized
False,TDOSTPlainTemporal,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.7273277293357615,summarized
False,TDOSTPlainTemporal,TfidfVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.8218074064848259,summarized
False,TDOSTPlainTemporal,TfidfVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.6430417682572855,summarized
False,TDOSTPlainTemporal,TfidfVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9459685606421117,summarized
False,TDOSTPlainTemporal,TfidfVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.7013448187142967,summarized
False,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.7313312160086353,summarized
False,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.6141283524904215,summarized
False,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.6623551152639603,summarized
False,TDOSTPlainTemporal,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.637282161679752,summarized
False,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.8412427955906218,sequential
False,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.7311505863230001,sequential
False,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9935876082611593,sequential
False,TDOSTSeqBasic,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.9293728467423246,sequential
False,TDOSTSeqBasic,TfidfVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.8486735583509777,sequential
False,TDOSTSeqBasic,TfidfVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.7166971438523162,sequential
False,TDOSTSeqBasic,TfidfVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9913946258050189,sequential
False,TDOSTSeqBasic,TfidfVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.9366588476026226,sequential
False,TDOSTSeqBasic,Word2VecVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.84049550452075,sequential
False,TDOSTSeqBasic,Word2VecVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.6507945837687217,sequential
False,TDOSTSeqBasic,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9935876082611593,sequential
False,TDOSTSeqBasic,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.9401183311825881,sequential
False,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.842946402623822,sequential
False,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.7216213862765586,sequential
False,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9935876082611593,sequential
False,TDOSTSeqTemporal,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.9242176915871694,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.8637186124212773,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.6660854231974922,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9935876082611593,sequential
False,TDOSTSeqTemporal,TfidfVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.8698901712957938,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.CASA,TestBed.CASA,in_domain,0.8608172638677548,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.CASM,TestBed.CASM,in_domain,0.715637698827354,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDA,in_domain,0.9935876082611593,sequential
False,TDOSTSeqTemporal,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDB,in_domain,0.9230748821110266,sequential
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.23747583712664463,summarized
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.2738095238095238,summarized
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.22839506172839505,summarized
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.43432263835421564,summarized
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.389155662264906,summarized
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.33130681702110276,summarized
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.42749772164898997,summarized
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.48718438148817894,summarized
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.6463260162055343,summarized
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.3927944407049515,summarized
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.5142743978623507,summarized
True,CivitareseTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.7943294572992422,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.3427999833717861,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.16013071895424838,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.2287620954287621,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.3068222476833705,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.27310924369747897,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.2423852423852424,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.17069438581680038,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.15528603992157025,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.4869116965502508,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.5426516596458657,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.6339639352515826,summarized
True,CivitareseTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.708789378509565,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.31628629627320154,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.16666666666666666,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.1812645979312646,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.46162971990359347,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.30812324929971996,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.27335907335907333,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.39386853185788356,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.3999071591389356,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.6300525137874535,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.4278086613077218,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.5837155513061232,summarized
True,CivitareseTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.8572487622630665,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.3941935200774136,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.3974458204334365,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.374391057724391,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.3971624328321724,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.4271708683473389,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.3753181753181753,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.3285445639814572,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.27386148697803,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.41146809460062467,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.3634714759081581,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.33369926951332446,summarized
True,CompoundTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.8053490550117449,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.49104108785470635,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.3691011936642301,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.3222741818123344,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.47629333123246437,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.34433773509403764,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.30009192866335727,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.6267182505085731,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.6609197711773006,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.7531121482928712,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.4439407854456398,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.6490320993812918,summarized
True,CompoundTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.852646921526772,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.3782416356619761,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.19110680025952198,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.25613947280613947,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.46772732990580457,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.26330532212885155,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.2541684541684542,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.36834928005253037,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.37794463728553646,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.6039040761932328,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.49245996309494594,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.6490668569673372,summarized
True,CompoundTextualSummary,Word2VecVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.862851003159425,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.360072309635819,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.5069387293002922,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.4759338655925001,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.14573509015256586,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.33613445378151263,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.369026169026169,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.5629698563539914,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.42476656989969946,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.6128801779404188,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.45544378274433145,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.5413800031870744,summarized
True,DhekaneTextualSummary,SentenceTransformersVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.7116618799418502,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.38377767616091496,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.5132678432243428,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.5347641818525354,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.1867839619405545,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.22128851540616248,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.3527027027027027,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.CASA,cross_domain,0.5349716652136007,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.CASM,cross_domain,0.44019339536580915,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.ORDA,TestBed.ORDB,cross_domain,0.6433615444803051,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.CASA,cross_domain,0.5070510751972578,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.CASM,cross_domain,0.5406906251515592,summarized
True,DhekaneTextualSummary,TfidfVectorizer,TestBed.ORDB,TestBed.ORDA,cross_domain,0.7108463638620004,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.CASM,cross_domain,0.24297815930290834,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.ORDA,cross_domain,0.5953917431951684,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.CASA,TestBed.ORDB,cross_domain,0.43895582329317273,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.CASA,cross_domain,0.14538834951456311,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.ORDA,cross_domain,0.33613445378151263,summarized
True,DhekaneTextualSummary,Word2VecVectorizer,TestBed.CASM,TestBed.ORDB,cross_domain,0.369026169026169,summarized
